"date","btc_price","btc_market_cap","btc_volume","gold_price"
2014-07-08,620.0475,8058075305.25,9269839.61047461,1323
2014-07-09,620.16,8060033472,9329941.29985999,1322.75
2014-07-10,615.1275,7994627579.25,15009203.9358684,1340.25
2014-07-11,630.835,8198773244.5,15836826.8245883,1335
2014-07-14,618.205026506479,8034625267.99675,2646077079.35673,1306
2014-07-15,618.9525,8044339956.75,10776372.3179917,1310
2014-07-16,614.1475,7981890813.25,13679053.3226083,1301
2014-07-17,622.895,8095579446.5,14637445.2803154,1302.5
2014-07-18,627.0188,8173252759.88,14086517.6900698,1307.25
2014-07-21,619.9088,8088074095.36,8225443.99169139,1311.5
2014-07-22,619.0063,8078589320.67,7698580.92291427,1310.25
2014-07-23,617.9425,8066930366.25,9043046.0134589,1308
2014-07-24,599.8088,7832303310.4,24703385.2523562,1292.75
2014-07-25,600.0963,7837677745.41,20256797.3982414,1294.75
2014-07-28,585.2788,7651364384.37,23117898.158161,1304.5
2014-07-29,581.7138,7607013191.22,11790372.3322492,1299.25
2014-07-30,560.7913,7335781094.2125,18397948.9177744,1294.5
2014-07-31,583.18210574319,7630850376.33378,23252091.3910607,1285.25
2014-08-01,593.865527395367,7773046501.52522,22927176.7965349,1291.25
2014-08-04,586.368685911397,7681459103.87359,11325982.7854704,1290.5
2014-08-05,582.418626764976,7631722475.81486,13046784.2549924,1284.75
2014-08-06,583.325,7645917854.375,12769922.2019484,1306.5
2014-08-07,587.203159018805,7699128899.55404,11942668.4610526,1305.25
2014-08-08,590.907270224519,7749970439.2209,12277588.5274394,1309.75
2014-08-11,573.4063,7528222642.385,16394404.8615057,1307.25
2014-08-12,567.402348220821,7451879444.94721,15825348.3173379,1315.75
2014-08-13,543.6675,7142146355.8125,36644669.9317926,1312
2014-08-14,503.7088,6619438824.32,46265624.6255317,1313.5
2014-08-15,492.28449828283,6470895123.24094,31123413.3622813,1296
2014-08-18,459.8863,6051494358.6525,60758484.5348933,1296.75
2014-08-19,484.155,6373125927,45173284.0281089,1296.5
2014-08-20,514.1863,6770599523.88,55122051.1074022,1295
2014-08-21,515.605,6791368598.25,47111104.0784708,1275.25
2014-08-22,515.8263,6796320998.28,34159957.6025243,1277.25
2014-08-25,500.3863,6598469041.525,15737842.7203945,1277.25
2014-08-26,510.6388,6735887474.68,21288943.9234008,1286
2014-08-27,510.4463,6735479301.2325,21505988.9203819,1282.75
2014-08-28,506.915,6691049888.25,18467248.4886123,1292
2014-08-29,508.0963,6708840033.1625,16001723.6283457,1285.75
2014-09-01,475.82,6288710716.5,19343751.8074865,1286.5
2014-09-02,474.6938,6275487638.035,21083352.2248312,1267
2014-09-03,474.7263,6277994218.035,14233663.7117693,1265.5
2014-09-04,489.5475,6475917910.3125,23597497.0565527,1271.5
2014-09-05,480.2425,6354592772.125,14058803.0499731,1266
2014-09-08,471.125,6239603056.25,27618107.4176694,1259
2014-09-09,471.7538,6249605640.88,20218609.3032,1255.75
2014-09-10,477.1138,6322521232.08,20792329.4240928,1251
2014-09-11,476.3775,6314752955.0625,14579193.1318688,1241.25
2014-09-12,473.6875,6280918617.1875,13395857.3240998,1231.5
2014-09-15,473.0313,6278083239.3825,12723496.8843584,1234.25
2014-09-16,462.5925,6141505242.9375,16956832.8237096,1232.25
2014-09-17,454.6238,6037835956.61,23179362.9914007,1236
2014-09-18,423.565,5627251629.25,48338347.9843893,1220.5
2014-09-19,393.2625,5226301320,47766762.1622319,1219.75
2014-09-22,398.3113,5298466363.7725,24225299.2144736,1213.5
2014-09-23,433.7513,5771559860.495,57448184.2466176,1222
2014-09-24,420.92,5602424154,32689372.4364661,1217.25
2014-09-25,407.9775,5431965426.5625,30733509.9672075,1213.75
2014-09-26,402.88,5365475264,23707503.0681688,1213.75
2014-09-29,373.0888,4972406272.54,37668363.0397692,1219.5
2014-09-30,387.3513,5164012591.08,34519038.8100895,1216.5
2014-10-01,380.895,5079406227.75,26019381.155069,1216.5
2014-10-02,371.8413,4959944620.5375,19867284.5084634,1211.75
2014-10-03,356.19,4752500694,29080111.339532,1195
2014-10-06,328.73,4390074094.5,75997580.1399783,1195.75
2014-10-07,331.7238,4431199692.78,43924704.4599387,1210.5
2014-10-08,353.3901,4721892499.17,50777426.8253533,1217
2014-10-09,358.395,4790047733.625,80036548.339903,1226.75
2014-10-10,357.555,4780224306,42046080.7502142,1219
2014-10-13,387.0388,5178714607.58,55435747.922345,1229
2014-10-14,398.2888,5330587769.78,71417120.0693336,1234.75
2014-10-15,392.19,5250404406,49257724.1428187,1237.5
2014-10-16,379.3913,5080504776.56,48941848.6690588,1237.75
2014-10-17,380.2925,5093875427.8125,38063635.9017897,1234.25
2014-10-20,379.77,5090987746.5,32186402.177928,1244.5
2014-10-21,382.4138,5127920489.03,33195457.6291084,1250.25
2014-10-22,379.4425,5089595057.375,22279085.7600417,1243.75
2014-10-23,356.2,4779135400,48354309.4860033,1232.75
2014-10-24,354.3175,4755312883.375,32650701.3528358,1232.75
2014-10-27,348.29,4678274816.25,40322147.3797785,1228.75
2014-10-28,351.5638,4723453013.09,26517269.3194781,1229.25
2014-10-29,333.1475,4477252539.375,43376134.3109251,1223.5
2014-10-30,343.6675,4620136994.6875,59854847.0767003,1202
2014-10-31,336.587975805781,4526519245.63009,30524273.8593079,1164.25
2014-11-03,323.995,4361102298,40772300.4228479,1167.75
2014-11-04,328.0083,4416492355.9725,35073797.8804404,1166.5
2014-11-05,337.5933,4546689684.735,44434915.1068793,1142
2014-11-06,347.8183,4685738573.94,43131102.6285643,1145
2014-11-07,341.2317,4598267773.35,40263476.2947772,1154.5
2014-11-10,363.765,4906043990.25,62274660.8360416,1162
2014-11-11,366.15,4939381807.5,45679773.6397515,1156.5
2014-11-12,418.5783,5648170006.71,234617998.942354,1164.5
2014-11-13,414.7083,5597421602.175,338849744.184664,1161.75
2014-11-14,395.245,5336222507.25,263499968.589233,1169
2014-11-17,384.9,5200788045,152824089.083289,1182.5
2014-11-18,374.8683,5066663712.555,109440633.050731,1192.75
2014-11-19,376.7883,5093942323.3125,84367865.3742223,1196
2014-11-20,355.388834554162,4805825477.74643,93722502.0366924,1190
2014-11-21,349.388285432395,4725799744.63716,100624477.559148,1203.75
2014-11-24,377.7417,5113527167.07,116848548.388224,1197.5
2014-11-25,375.248,5080998638,115570302.475594,1199
2014-11-26,365.766,4953852406.65,92282203.6774197,1197.5
2014-11-27,368.448,4991429534.4,70974036.2614181,1194.75
2014-11-28,376.951,5108072424.775,91254232.8179115,1182.75
2014-12-01,379.489,5146696228.575,64120830.5005447,1194
2014-12-02,381.3768,5173729065.54,66841251.2699594,1195
2014-12-03,374.103,5076166196.7,74772912.7107352,1204.75
2014-12-04,368.2282,4997777244.5,62639548.3305821,1209
2014-12-05,376.379,5109881265.075,57857463.4259292,1194
2014-12-08,361.433,4910799206.825,66593741.9131842,1193
2014-12-09,350.928,4769269437.6,88924869.6599186,1227
2014-12-10,346.979871836319,4716905099.22049,59696950.6255366,1229
2014-12-11,346.909,4717173182.025,118502898.828343,1216.25
2014-12-12,351.502,4780796277.1,50698218.3964916,1217
2014-12-15,344.615,4690951072.25,30644200.6227258,1209.25
2014-12-16,328.534,4473187530.4,71798679.4812657,1202.5
2014-12-17,318.828,4342046795.7,76239460.2734597,1195.75
2014-12-18,309.765,4219673038.875,90976235.7923362,1199
2014-12-19,317.54,4326569823.5,60607669.3459044,1195.5
2014-12-22,329.886,4498284260.25,51126866.9660478,1195.25
2014-12-23,333.97,4555334101.5,58571793.1081922,1175.75
2014-12-24,322.194,4395934387.5,37974791.6157206,1175.75
2014-12-25,318.166,4342234118.2,75362825.0609894,1175.75
2014-12-26,327.716970871015,4473844613.69421,93256490.2134497,1175.75
2014-12-29,312.633,4271645363.85,99471184.4691588,1185.5
2014-12-30,310.079,4237996980.525,71609763.0167735,1206
2014-12-31,317.379,4338943850.325,71036111.3488037,1206
2015-01-01,313.992,4293958347,46999364.088673,1206
2015-01-02,314.446,4301448334.7,38855906.3005361,1172
2015-01-05,273.22,3740880426.5,155038125.455821,1200
2015-01-06,285.3738,3908408221.35,97002895.9764078,1210.25
2015-01-07,295.8725,4053238742.4375,110674232.978753,1210.5
2015-01-08,284.4525,3897824162.25,86570544.4705857,1215.5
2015-01-09,289.5738,3968992614.285,83478400.2771182,1217.75
2015-01-12,268.353667700943,3681154854.37107,78982214.8867716,1226.5
2015-01-13,221.436,3038251389.3,215752219.921992,1231.5
2015-01-14,172.1479,2362639549.8525,236006920.817831,1235
2015-01-15,210.5559,2890521922.995,257637517.290414,1259
2015-01-16,205.816,2826188131,176217465.494041,1277.5
2015-01-19,214.545,2948379298.875,105545327.338182,1273.75
2015-01-20,210.5137,2893626589.035,94312137.9363883,1288.75
2015-01-21,224.0451,3080429686.665,99166469.1988247,1293.5
2015-01-22,232.0423,3191202338.1525,151229886.427835,1295.75
2015-01-23,232.898,3203686663.5,126038219.211558,1294.75
2015-01-26,271.2882,3734336330.64,401755946.527464,1281.25
2015-01-27,259.2356,3568728002.06,339951744.744328,1288.5
2015-01-29,232.532942230494,3203612158.43307,161971565.548643,1268.75
2015-01-30,228.6354,3150704413.815,105832532.604694,1260.25
2015-02-02,240.0193,3310466195.25,108043831.207722,1272.5
2015-02-03,226.0119,3117998019.1275,135790231.88906,1264.25
2015-02-04,225.3083,3109175682.095,83155505.1556214,1268.5
2015-02-05,216.9136,2994172300.44,74142168.0140243,1259.25
2015-02-06,222.4872,3072075446.7,88164946.8433824,1241
2015-02-09,220.0922,3041547650.985,79154588.4748252,1238.5
2015-02-10,220.6493,3049996660.2725,66708973.9207952,1234.5
2015-02-11,219.0956,3029418429.03,65150873.7543682,1223.75
2015-02-12,222.040158787526,3070809845.02751,51632481.4390826,1222.5
2015-02-13,235.6774,3260249204.835,137045816.226081,1232.5
2015-02-16,235.9199,3266299219.505,128976204.999275,1229.25
2015-02-17,242.4568,3357729670.42,121468767.543464,1209.5
2015-02-18,234.6238,3250184845.45,88821471.7794981,1206
2015-02-19,240.2988,3329826479.07,71396084.8246788,1209.5
2015-02-20,244.0821,3383185375.785,80482172.09598,1208.25
2015-02-23,238.1319,3303312137.1225,61755698.9265674,1204.5
2015-02-24,238.7314,3312404143.285,58732103.4818335,1192.5
2015-02-25,237.378,3294575196.45,57584610.0552258,1204.75
2015-02-26,236.171155772341,3278687399.96178,44991044.5068796,1208.25
2015-02-27,253.8991,3525782547.105,137186494.711709,1214
2015-03-02,269.9615,3751796695.2875,93658288.6677227,1212.5
2015-03-03,280.6242,3901083285.09,128754965.89965,1212.75
2015-03-04,273.0193,3796353842.9475,119553919.986972,1199.5
2015-03-05,274.8255,3822334889.7375,98543018.3521197,1202
2015-03-06,272.3413,3788784931.47,74704492.0402275,1175.75
2015-03-09,289.2957,4027806171.96,111062141.12648,1168.5
2015-03-10,290.3057,4043022165.1175,129285347.544077,1162
2015-03-11,295.961,4122115211.9,73794326.122012,1150
2015-03-12,293.9203,4095470764.185,65277495.5889184,1152.25
2015-03-13,288.0365,4014523120.575,67739327.3490347,1152
2015-03-16,290.0955,4046186762.5125,60818266.2200897,1150.75
2015-03-17,284.3491,3967004055.1925,50540130.747947,1150.75
2015-03-18,255.6062,3566978130.845,123648767.770256,1147.25
2015-03-19,260.0037,3629235646.08,133194355.062795,1166
2015-03-20,260.9075,3642718765.4375,59404464.5029468,1183.1
2015-03-23,266.0272,3717118257.44,73040649.6439318,1186.25
2015-03-24,245.1679,3426730125.8925,153991184.323638,1191.5
2015-03-25,246.2715,3443109527.925,175875957.591077,1195.6
2015-03-26,247.5595,3462026772.6875,148675593.255724,1203.15
2015-03-27,247.1476,3457360133.78,90325941.05609,1195.75
2015-03-30,246.5418,3449082800.73,96641741.1245041,1185.5
2015-03-31,243.2692,3403299617.62,76545513.4947784,1187
2015-04-01,246.7755,3456621444.825,78230800.0491181,1197
2015-04-02,252.341,3535619144.775,95206093.3551251,1198.5
2015-04-03,253.6227,3554522140.5,94243302.2942574,1198.5
2015-04-06,255.4233,3582471422.0625,83832524.0355401,1198.5
2015-04-07,253.2085,3551882233.75,88508043.4273131,1211
2015-04-08,244.2709,3427768044.885,106548662.283375,1207.25
2015-04-09,243.200654854486,3413570471.55394,93749435.1717835,1194.8
2015-04-10,234.5253,3292518276.0975,110710603.098147,1207.35
2015-04-13,223.9464,3146530899.9,87796699.14598,1198.9
2015-04-14,217.9995,3063792222.9375,109539415.091533,1194.75
2015-04-15,223.0161,3134965194.7125,71588917.363953,1192.9
2015-04-16,227.9995,3205775569.775,88471192.5386868,1204.35
2015-04-17,222.417138285238,3127985665.98827,101386584.099156,1203.35
2015-04-20,224.3086,3157115506.425,63561423.2233138,1196.5
2015-04-21,234.6867,3304071908.955,80763824.9531341,1195.3
2015-04-22,233.7807,3292205018.715,72515582.8655149,1189.25
2015-04-23,235.1735,3312571610.275,55130032.3995165,1185.75
2015-04-24,230.9863,3254290910.1525,73282646.1886061,1183
2015-04-27,228.5712,3222813920.04,95409417.4905671,1200
2015-04-28,225.6423,3182408229.6825,71643965.1234348,1209
2015-04-29,225.9978,3188139664.71,56781693.7781311,1209
2015-04-30,236.2208,3333116826.64,103785827.259327,1180.25
2015-05-01,232.7403,3284896594.2,74708330.707501,1175.95
2015-05-04,238.9706,3375292445.58,84138462.7930911,1175.95
2015-05-05,236.0015,3334246892.1125,71871894.0735603,1197
2015-05-06,229.8152,3246886599.4,70623213.7375603,1194.25
2015-05-07,236.845,3346205371.25,74887945.158312,1187
2015-05-08,243.657,3442447010.25,79882346.2268715,1186
2015-05-11,241.8506,3416925739.45,70787411.3123824,1189.25
2015-05-12,241.5189,3412239398.925,60882937.6255339,1191.5
2015-05-13,235.4793,3326910420.225,50100818.2870869,1210.5
2015-05-14,236.704,3344213288,56975125.5013628,1225
2015-05-15,236.9908,3348265270.1,39256136.3042756,1220.5
2015-05-18,232.4757,3284474808.525,33772801.8584416,1223.5
2015-05-19,231.9446,3276971294.95,31085021.5052486,1214.3
2015-05-20,234.048,3306688656,28778007.2862859,1210.5
2015-05-21,235.4205,3326079679.125,27373179.7635447,1205
2015-05-22,240.9352,3419033119.26,54518478.959363,1204.1
2015-05-25,237.441,3371792792.55,30834563.2314274,1204.1
2015-05-26,237.4971,3373426620.6825,30268982.7622507,1185.4
2015-05-27,237.2305,3370470121.0375,30728765.8313329,1185.85
2015-05-28,237.4891,3374927913.9625,26801090.3271879,1185
2015-05-29,237.0714,3369940317.075,31108417.1299652,1191.4
2015-06-01,223.3178,3176729202.67,43602264.8237909,1199.9
2015-06-02,225.7387,3212024675.365,32062237.0577256,1192.8
2015-06-03,225.4831,3208477948.985,30472196.1163624,1190
2015-06-04,224.1748,3189861690.38,29003069.458993,1176
2015-06-05,224.7413,3197922617.155,32252691.5871043,1164.6
2015-06-08,228.7013,3254270843.155,40449914.1886347,1172.8
2015-06-09,229.5264,3266011479.84,36746856.3803681,1177.4
2015-06-10,229.0022,3258552454.57,29194036.7717871,1188.5
2015-06-11,229.9343,3271815631.705,28833233.4126687,1178.5
2015-06-12,230.5181,3280122726.235,29722314.8494464,1182.8
2015-06-15,237.2013,3375220318.155,46839294.4234191,1181.4
2015-06-16,250.4743,3564086480.705,96364192.8722285,1177.75
2015-06-17,247.6944,3524530310.64,100630046.352124,1178
2015-06-18,248.552,3536733401.2,67360540.6794795,1201.85
2015-06-19,242.9967,3457685093.145,60767655.6647978,1203.4
2015-06-22,247.279,3536683169.6,41166801.7496995,1185.5
2015-06-23,243.8486,3488498071.6,37387508.430996,1178
2015-06-24,240.5377,3442040366.0175,39616260.2962207,1173.75
2015-06-25,242.4769,3470729479.685,34244051.0800898,1172.65
2015-06-26,242.4819,3471728541.2025,34005665.062684,1170.5
2015-06-29,256.303873966718,3672257830.22664,73197757.00524,1176
2015-06-30,262.406325460178,3760650012.69999,99893250.0683258,1171
2015-07-01,257.5058,3691294141.84,68104997.6444847,1168
2015-07-02,254.653750918756,3651410104.64254,52711167.6268775,1165.25
2015-07-03,255.161,3659678537.625,42339288.9660829,1167.95
2015-07-06,268.595,3855533497.75,111884711.197357,1166
2015-07-07,265.384451961488,3810376692.04044,64748934.3071728,1156.25
2015-07-08,269.613016421427,3871966451.43139,79366281.2604798,1158.5
2015-07-09,268.8928,3862503903.28,75940632.1994749,1164.25
2015-07-10,285.0223,4095521056.4875,113799594.140943,1159.3
2015-07-13,290.6655,4179711756.9,130058766.786593,1154
2015-07-14,286.6654,4122384618.065,74446013.370279,1157.4
2015-07-15,283.949188080925,4084701354.03023,52932167.7011145,1147.4
2015-07-16,276.6801,3981564979.05,97423601.5443067,1144.4
2015-07-17,278.3728,4007009432.32,60573486.7820907,1132.8
2015-07-20,277.2454,3993823954.025,40729476.381133,1104.6
2015-07-21,274.942887655848,3961652068.23311,43239135.2264498,1105.6
2015-07-22,276.1756,3980470592.07,43240737.3504746,1088.6
2015-07-23,275.6135,3973299338.7,34164576.5189173,1097.4
2015-07-24,288.444716788334,4158911304.54091,79396118.7525932,1080.8
2015-07-27,292.6148,4219037232.32,63540197.3314809,1100
2015-07-28,293.9933,4238912996.72,63623601.6003042,1096.2
2015-07-29,288.719499088592,4162873225.65896,52624701.4672934,1090.25
2015-07-30,286.8366,4135724833.44,43880110.2903566,1087.5
2015-07-31,283.676059148022,4090154891.21984,63971590.5875759,1098.4
2015-08-03,281.829870770124,4063535808.71196,41411646.7104373,1091.9
2015-08-04,284.2393,4098275923.12,48308760.905601,1090.65
2015-08-05,281.401062365027,4057353077.60391,43424335.5311634,1085.1
2015-08-06,278.0134,4008508406.56,41914107.6778542,1089.75
2015-08-07,278.508813757282,4015651480.278,47637462.1684164,1093.5
2015-08-10,263.5782,3817350354.96,60783290.2175603,1097
2015-08-11,269.8668,3909600811.62,64124892.996535,1108.25
2015-08-12,267.7126,3879202423.705,73043602.3881019,1119
2015-08-13,263.655818616904,3821420843.63794,57163446.7950251,1116.75
2015-08-14,265.1281,3843674745.1425,61280618.5573206,1118.25
2015-08-17,257.0634,3729475807.2,51730292.4009465,1118.8
2015-08-18,253.0766,3672268004.3,49833133.7999444,1111.45
2015-08-19,225.9602,3279919634.095,143390129.283703,1126.15
2015-08-20,234.6379,3406736999.8375,99655604.5312186,1147.7
2015-08-21,232.3324,3374233144.92,62180213.6124013,1156.5
2015-08-24,210.094385063794,3053595830.2712,139379271.338685,1166.5
2015-08-25,221.3283,3217665292.1925,183422133.028213,1137.5
2015-08-26,225.2666,3275815633.87,144278489.536578,1120.75
2015-08-27,222.9704,3243160210.6,69900344.0694839,1119
2015-08-28,231.6583,3370431355.445,95134718.7554684,1135
2015-08-31,230.0781,3350144206.29,58032869.7718284,1135
2015-09-01,227.1631,3308579439.8025,61479340.2389123,1142.3
2015-09-02,228.6428,3331062656.78,47781609.2209001,1137.75
2015-09-03,226.5658,3301579143.195,43765322.1502583,1128
2015-09-04,230.0509,3353296684.9425,55274502.3762757,1118.25
2015-09-07,240.503,3508277386.75,50336412.9799918,1119.5
2015-09-08,243.5587,3553698013.0575,67754768.5601948,1121.15
2015-09-09,237.9452,3472697170.03,55993048.1164338,1109.85
2015-09-10,238.7763,3485799693.18,48531118.8830556,1109.5
2015-09-11,240.000795643887,3504653618.52909,44294574.3495357,1100.25
2015-09-14,230.21,3364179590.25,52117340.6067964,1104.8
2015-09-15,229.9118,3360764475.475,58562863.203581,1105.95
2015-09-16,228.464,3340446394.8,51089489.8540735,1117.6
2015-09-17,232.746,3403177100.1,54594105.8268043,1117.5
2015-09-18,232.354,3399002106.7,79606359.7251441,1141.5
2015-09-21,226.4528,3314850054.32,36795275.8174826,1133.25
2015-09-22,229.8831,3365879385.27,71785978.8373853,1122.9
2015-09-23,229.8658,3366614506.8,53526673.2362063,1131.35
2015-09-24,233.9255,3426856523.425,124125639.295305,1154.5
2015-09-25,234.9767,3443254571.12,115435785.464873,1146.65
2015-09-28,239.2765,3508852288.5125,245683532.126911,1131.05
2015-09-29,237.2262,3479847405.18,115160470.820955,1132.1
2015-09-30,236.0463,3463401139.065,76056339.9617208,1114
2015-10-01,237.7358,3489093808.33,72356986.6459566,1119
2015-10-02,237.2593,3482919072.14,84448749.0956819,1140.75
2015-10-05,240.3238,3530596945.8,107434379.860603,1139.75
2015-10-06,246.444,3621402163.5,135776679.782788,1147.5
2015-10-07,243.2229,3574397657.8275,121587412.756252,1144.6
2015-10-08,242.9008,3569664084.28,97564224.9927728,1140
2015-10-09,244.2051,3588832044.4725,109153976.980394,1151.55
2015-10-12,245.5661,3611362597.2775,108125413.616829,1164.9
2015-10-13,249.4051,3667819987.0025,164455688.101664,1165.2
2015-10-14,252.6956,3720285701.44,321865165.910514,1173.9
2015-10-15,254.629553074622,3749948525.34644,207297257.620196,1184.25
2015-10-16,262.3735,3864938757.1125,332398256.165623,1180.85
2015-10-19,264.2094,3894955159.095,224715633.908173,1175.4
2015-10-20,270.2664,3985078068,319017395.230332,1177.75
2015-10-21,267.0187,3938178700.69,201630914.856906,1167.1
2015-10-22,273.573,4035872003.85,229034925.679604,1167
2015-10-23,277.3884,4093191773.37,130573069.754164,1161.25
2015-10-26,285.5159,4215884952.015,221583939.263665,1166.4
2015-10-27,294.8094,4354732830.69,329397533.939037,1165.7
2015-10-28,303.6366,4486177628.595,387209571.061448,1179.6
2015-10-29,313.9073,4639133966.8275,543163761.469888,1148.6
2015-10-30,325.8006,4816269544.725,843340993.217948,1142.35
2015-11-02,350.7678,5189223756.42,636690229.005612,1134
2015-11-03,398.2369,5893149469.89,987283928.319641,1123.1
2015-11-04,404.3588,5985308848.63,984425381.794543,1114.7
2015-11-05,387.473,5736789622.45,913505444.799716,1106.3
2015-11-06,372.826,5521254799.2,770242854.476193,1088.9
2015-11-09,380.644,5641277305.4,420137368.365756,1089.6
2015-11-10,336.873,4993780086.525,620473336.369211,1087.1
2015-11-11,305.983,4537161821.45,572707252.526855,1085.9
2015-11-12,337.955,5012582355.5,546923067.469683,1087.4
2015-11-13,337.372,5005284729.2,414918018.067421,1081.5
2015-11-16,331.353,4919473733.625,239442892.606509,1084.75
2015-11-17,335.111,4976968038.7,236625919.271296,1079.2
2015-11-18,335.447,4983266453.2,185981663.29421,1067.75
2015-11-19,325.568,4837533520,206391901.269595,1082.6
2015-11-20,321.417,4777269083.55,123560944.183873,1081.75
2015-11-23,322.829,4802404204,188739479.436892,1070.5
2015-11-24,319.979,4761183526.825,103800161.908992,1076.4
2015-11-25,328.169,4884311515.725,714595229.53586,1068
2015-11-26,356.245,5303722123.25,1237550807.65153,1071
2015-11-27,359.011,5346023825.725,895711315.710464,1057.4
2015-11-30,378.265,5637217098.625,1299027009.49162,1061.9
2015-12-01,363.45,5417967322.5,523072117.506246,1065.4
2015-12-02,358.82,5350373990.5,1153668371.95785,1055.4
2015-12-03,360.954,5383466480.7,1149814390.14386,1055.45
2015-12-04,362.767,5411894143.625,1039912869.97318,1079.25
2015-12-07,394.355,5887868033.125,1282263557.39886,1075.8
2015-12-08,412.93,6167016640.75,954462002.25187,1072.1
2015-12-09,417.368,6235070986.2,1528970867.73209,1081
2015-12-10,416.91,6230407267.5,1275837073.44259,1071
2015-12-11,452.415,6762812523.75,1623480958.45023,1072.5
2015-12-14,443.277,6631778541.6,1497157323.94097,1068.25
2015-12-15,464.999,6958907659.575,1555251795.3593,1061.5
2015-12-16,453.914,6794808883.75,896686369.832458,1075.25
2015-12-17,456.473,6834975641.85,1302614351.27502,1049.4
2015-12-18,463.816,6946908498.6,1135226734.00298,1062.5
2015-12-21,437.809,6562505169.825,1416880180.00483,1078.75
2015-12-22,436.237,6540512246.925,1296402582.26048,1074.9
2015-12-23,442.821,6640942254.9,955949147.613676,1068.25
2015-12-24,454.907,6823821080.825,1418671442.0572,1068.25
2015-12-25,455.742,6838203626.1,1058738142.19889,1068.25
2015-12-28,420.708,6318056013.9,1310931884.67385,1068.25
2015-12-29,432.154,6491698545.65,1176234726.80144,1070.1
2015-12-30,426.811,6413208734.625,1227648166.04446,1060
2015-12-31,431.139,6479728151.175,1310033274.61074,1060
2016-01-01,434.427,6530621623.575,1338781510.58883,1060
2016-01-04,433.534,6522334778.05,1021957722.84262,1082.25
2016-01-05,432.115,6502628563.125,758209345.881597,1077
2016-01-06,431.343,6492499350.975,833341869.283814,1091.4
2016-01-07,456.434,6870164692.05,1637948558.25557,1106.35
2016-01-08,454.6963,6847658073.555,1501742593.98126,1101.85
2016-01-11,448.349,6757695467.6,1182725805.93386,1100.75
2016-01-12,445.792,6721027667.2,888588584.756132,1085.4
2016-01-13,432.12,6516499236,1584488640.98228,1088.15
2016-01-14,429.243,6474583370.175,1266295629.45831,1088.4
2016-01-15,365.912,5519407460.2,1576734613.70393,1093.75
2016-01-18,385.132,5814809590.7,1357696058.82061,1089.2
2016-01-19,379.015,5723770825.5,1157108220.85452,1086.25
2016-01-20,418.848,6326929406.4,1674254290.15116,1101.75
2016-01-21,407.815,6161646248.875,1484721462.28863,1096.5
2016-01-22,377.21,5700897323.25,1626853795.96143,1096.25
2016-01-25,392.326,5934195570.05,1332190240.79475,1106.6
2016-01-26,392.456,5937437389.8,1231352757.47959,1113.6
2016-01-27,394.491,5968224752.175,1023661369.6216,1116.25
2016-01-28,379.552,5745544310.4,1144817695.52349,1114
2016-01-29,378.912,5737400248.8,1378222858.25379,1111.8
2016-02-01,371.041,5623172735.125,1028395380.88186,1126.5
2016-02-02,372.868,5652529732.8,669492000.72923,1128.5
2016-02-03,368.124,5582278351.5,701511710.55726,1132
2016-02-04,388.376,5891023099.6,1068491901.08336,1156.35
2016-02-05,385.733,5852736452.325,1099201402.32703,1150.35
2016-02-08,371.136,5636117688,542257471.058673,1193.25
2016-02-09,373.909,5679902055.4,465479007.436967,1191
2016-02-10,379.829,5771368714.85,814090887.705652,1190
2016-02-11,377.058,5730998806.5,503979335.120277,1241
2016-02-12,382.72,5818750496,658159244.500266,1239.75
2016-02-15,399.379,6076721221.075,1388195099.84712,1208.2
2016-02-16,407.013,6194279970.375,1111797900.45218,1209.5
2016-02-17,416.85,6345582495,1296165324.17597,1210
2016-02-18,421.422,6417045471.75,1445224878.51731,1210.1
2016-02-19,419.377,6387331882.925,601898504.27674,1231.15
2016-02-22,437.803,6672478907.475,1166708341.42039,1211
2016-02-23,420.302,6407178255.95,1465084346.9633,1221.35
2016-02-24,423.187,6452416826.4,1457408415.89423,1250.75
2016-02-25,423.142,6453391534.75,1416389937.21958,1236
2016-02-26,427.029,6514156583.4,58325277.6424508,1226.5
2016-02-29,436.919,6669535766.075,1847224330.89969,1234.9
2016-03-01,431.371,6586086153.8,2515777833.93029,1236.5
2016-03-02,424.485,6482862265.5,2052408228.78952,1239.2
2016-03-03,420.171,6418406144.7,2737847218.46207,1250.25
2016-03-04,409.408,6255529065.6,2408874554.40722,1277.5
2016-03-07,413.74,6326260439.5,2361080396.00065,1267.9
2016-03-08,411.877,6299329213.4,1845168034.27798,1267
2016-03-09,412.319,6307800373.65,1705210742.92272,1246.4
2016-03-10,416.292,6370256293.5,2166212980.42213,1266.5
2016-03-11,419.299,6417916283.7,2440375016.8273,1264.75
2016-03-14,414.585,6350177715.75,1803876534.27412,1242.75
2016-03-15,415.641,6367983805.875,2111129338.30526,1232
2016-03-16,416.544,6383495145.6,1895643174.07286,1228.5
2016-03-17,418.4,6413413020,1743173852.73103,1266.5
2016-03-18,408.28,6259667304,2438769296.16777,1252.1
2016-03-21,411.091,6307102003.85,2250456009.66558,1244.9
2016-03-22,416.36,6389481378,2041042449.98455,1252.5
2016-03-23,418.076,6417382984.8,1985257305.37083,1217.6
2016-03-24,414.883,6369854280.125,2021330255.0509,1221
2016-03-25,415.743,6384534070.275,1933831281.74917,1221
2016-03-28,422.756,6497115017.1,2155194925.88539,1221
